JGI ID,7942 ID,Start,End,Strand,Mean RNA Seq over ORF
637800766,Synpcc7942_2318,2388749,2389375,1,1.923444976
637800767,Synpcc7942_2319,2389409,2389627,1,4.844748858
637800768,Synpcc7942_2320,2389796,2390083,1,1.652777778
637800769,Synpcc7942_2321,2390121,2390642,1,28.94636015
637800770,Synpcc7942_2322,2390654,2390944,1,22.82817869
637800771,Synpcc7942_2323,2391109,2391372,1,15.32575758
637800772,Synpcc7942_2324,2391369,2392340,1,12.31687243
637800773,Synpcc7942_2325,2392327,2393094,0,6.251302083
637800774,Synpcc7942_2326,2393509,2394261,1,13.28021248
637800775,Synpcc7942_2327,2394295,2394768,0,3.073839662
637800776,Synpcc7942_2328,2394836,2395927,1,2.356227106
637800777,Synpcc7942_2329,2395924,2397198,0,2.249411765
637800778,Synpcc7942_2330,2397191,2398414,0,7.429738562
637800779,Synpcc7942_2331,2398625,2399272,1,220.1003086
637800780,Synpcc7942_2332,2399369,2399851,1,213.2877847
637800781,Synpcc7942_2333,2399962,2401299,0,25.57249626
637800782,Synpcc7942_2334,2401339,2402874,0,21.19401042
637800783,Synpcc7942_2335,2402921,2403955,0,18.09082126
637800784,Synpcc7942_2336,2404216,2404389,0,41.01724138
637800785,Synpcc7942_2337,2404597,2405550,0,5.160377358
637800786,Synpcc7942_2338,2405849,2406766,1,11.79084967
637800787,Synpcc7942_2339,2406813,2407847,1,9.896618357
637800788,Synpcc7942_2340,2407881,2409242,1,9.81277533
637800789,Synpcc7942_2341,2409252,2410133,1,5.681405896
637800790,Synpcc7942_2342,2410477,2410977,0,401
637800791,Synpcc7942_2343,2411023,2411139,0,499.1282051
637800792,Synpcc7942_2344,2411499,2412449,1,14.47108307
637800793,Synpcc7942_2345,2412588,2412926,0,75.72861357
637800794,Synpcc7942_2346,2413356,2414141,1,6.034351145
637800795,Synpcc7942_2347,2414138,2415214,0,14.04085422
637800796,Synpcc7942_2348,2415233,2416312,1,5.582407407
637800797,Synpcc7942_2349,2416387,2417580,1,22.92127303
637800798,Synpcc7942_2350,2417593,2418294,0,5.202279202
637800799,Synpcc7942_2351,2418310,2419518,1,4.00165426
637800800,Synpcc7942_2352,2419575,2420198,0,79.31891026
637800801,Synpcc7942_2353,2420404,2421105,1,10.95014245
637800802,Synpcc7942_2354,2421202,2421726,0,64.94857143
637800803,Synpcc7942_2355,2421779,2422102,0,43.5617284
637800804,Synpcc7942_2356,2422193,2422819,0,4.759170654
637800805,Synpcc7942_2357,2423001,2424446,0,4.450207469
637800806,Synpcc7942_2358,2424522,2425352,1,10.7954272
637800807,Synpcc7942_2359,2425391,2426773,1,18.45697758
637800808,Synpcc7942_2360,2426823,2427857,1,8.217391304
637800809,Synpcc7942_2361,2427870,2428739,1,7.227586207
637800810,Synpcc7942_2362,2428783,2429754,1,7.092592593
637800811,Synpcc7942_2363,2429771,2430142,0,8.741935484
637800812,Synpcc7942_2364,2430162,2430767,0,7.485148515
637800813,Synpcc7942_2365,2430839,2432509,1,8.988031119
637800814,Synpcc7942_2366,2432601,2432879,0,63.86379928
637800815,Synpcc7942_2367,2432951,2433454,0,19.79563492
637800816,Synpcc7942_2368,2433890,2435020,1,15.45888594
637800817,Synpcc7942_2369,2435041,2438211,1,14.2623778
637800818,Synpcc7942_2370,2438232,2438441,1,12.83809524
637800819,Synpcc7942_2371,2438452,2439246,0,3.679245283
637800820,Synpcc7942_2372,2439287,2440336,0,3.843809524
637800821,Synpcc7942_2373,2440339,2441373,0,2.285024155
637800822,Synpcc7942_2374,2441447,2442805,1,10.61442237
637800823,Synpcc7942_2375,2442837,2443880,1,8.026819923
637800824,Synpcc7942_2376,2443884,2444294,1,10.96836983
637800825,Synpcc7942_2377,2444319,2445167,1,3.204946996
637800826,Synpcc7942_2378,2445387,2446568,1,20.41201354
637800827,Synpcc7942_2379,2446568,2447359,1,3.70959596
637800828,Synpcc7942_2380,2447344,2447772,0,24.78554779
637800829,Synpcc7942_2381,2448076,2448882,1,6.24535316
637800830,Synpcc7942_2382,2448879,2450069,0,1.691855584
637800831,Synpcc7942_2383,2450109,2451260,1,11.24479167
637800832,Synpcc7942_2384,2451384,2454974,1,4.769423559
637800833,Synpcc7942_2385,2454974,2455996,1,4.683284457
637800834,Synpcc7942_2386,2455998,2457101,1,3.156702899
637800835,Synpcc7942_2387,2457103,2459118,0,4.015873016
637800836,Synpcc7942_2388,2459162,2460331,0,8.188888889
637800837,Synpcc7942_2389,2460601,2461401,0,6.117353308
637800838,Synpcc7942_2390,2461433,2465122,1,1.51897019
637800839,Synpcc7942_2391,2465228,2465848,1,2.00805153
637800840,Synpcc7942_2392,2466045,2467505,1,7.971937029
637800841,Synpcc7942_2393,2467688,2469133,1,5.941908714
637800842,Synpcc7942_2394,2469054,2470835,0,3.226150393
637800843,Synpcc7942_2395,2470889,2471140,0,17.81746032
637800844,Synpcc7942_2396,2471379,2471930,0,22.72282609
637800845,Synpcc7942_2397,2471934,2472461,0,32.78598485
637800846,Synpcc7942_2398,2472467,2472916,0,7.948888889
637800847,Synpcc7942_2399,2472923,2474101,0,23.91772689
637800848,Synpcc7942_2400,2474159,2475316,0,4.65716753
637800849,Synpcc7942_2401,2475449,2475940,0,424.4268293
637800850,Synpcc7942_2402,2476025,2477155,1,3.83908046
637800851,Synpcc7942_2403,2477464,2477748,1,27.98947368
637800852,Synpcc7942_2404,2477807,2478547,1,2287.672065
637800853,Synpcc7942_2405,2478739,2478993,0,1.074509804
637800854,Synpcc7942_2406,2479051,2480190,1,8.946491228
637800855,Synpcc7942_2407,2480159,2480938,1,3.867948718
637800856,Synpcc7942_2408,2481009,2481395,0,4.906976744
637800857,Synpcc7942_2409,2481471,2482805,0,26.62247191
637800858,Synpcc7942_2410,2482991,2484025,1,4.684057971
637800859,Synpcc7942_2411,2484137,2484421,1,2.821052632
637800860,Synpcc7942_2412,2484439,2485251,0,4.771217712
637800861,Synpcc7942_2413,2485279,2485527,0,3.208835341
637800862,Synpcc7942_2414,2485595,2486650,0,5.025568182
637800863,Synpcc7942_2415,2486856,2488370,0,4.885808581
637800864,Synpcc7942_2416,2488440,2489207,0,2.4765625
637800865,Synpcc7942_2417,2489314,2490579,0,3.913902054
637800866,Synpcc7942_2418,2490633,2491517,0,2.229378531
637800867,Synpcc7942_2419,2491630,2492154,1,1.356190476
637800868,Synpcc7942_2420,2492215,2492949,1,22.4585034
637800869,Synpcc7942_2421,2492980,2493897,0,2.067538126
637800870,Synpcc7942_2422,2493978,2494844,0,11.51557093
637800871,Synpcc7942_2423,2494868,2496775,0,8.583857442
637800872,Synpcc7942_2424,2496824,2497627,0,9.798507463
637800873,Synpcc7942_2425,2497699,2498661,0,13.6635514
637800874,Synpcc7942_2426,2498780,2498893,0,150.4035088
637800875,Synpcc7942_2427,2498972,2499814,1,7.252669039
637800876,Synpcc7942_2428,2499798,2500244,0,6.977628635
637800877,Synpcc7942_2429,2500278,2500928,0,11.49769585
637800878,Synpcc7942_2430,2500967,2502112,0,2.330715532
637800879,Synpcc7942_2431,2502146,2505955,0,3.492913386
637800880,Synpcc7942_2432,2506121,2506729,1,6.633825944
637800881,Synpcc7942_2433,2506726,2507646,1,5.801302932
637800882,Synpcc7942_2434,2507663,2508181,1,25.42003854
637800883,Synpcc7942_2435,2508185,2508805,1,6.602254428
637800884,Synpcc7942_2436,2508849,2509445,0,4.41038526
637800885,Synpcc7942_2437,2509504,2512368,0,13.51762653
637800886,Synpcc7942_2438,2512440,2513873,0,12.74128312
637800887,Synpcc7942_2439,2514276,2515271,1,31.73694779
637800888,Synpcc7942_2440,2515544,2517694,0,40.61831706
637800889,Synpcc7942_2441,2517856,2518650,0,15
637800890,Synpcc7942_2442,2518698,2519609,0,9.706140351
637800891,Synpcc7942_2443,2519609,2520541,0,13.3301179
637800892,Synpcc7942_2444,2520627,2521640,0,31.00493097
637800893,Synpcc7942_2445,2521920,2522933,0,8.612426036
637800894,Synpcc7942_2446,2523086,2523919,0,65.67146283
637800895,Synpcc7942_2447,2524094,2524315,1,19.27027027
637800896,Synpcc7942_2448,2524464,2526071,1,10.3289801
637800897,Synpcc7942_2449,2526169,2526804,1,61.99528302
637800898,Synpcc7942_2450,2526976,2529291,0,20.89032815
637800899,Synpcc7942_2451,2529369,2530163,0,26.13584906
637800900,Synpcc7942_2452,2530160,2530876,0,17.49372385
637800901,Synpcc7942_2453,2530879,2531958,0,19.50092593
637800902,Synpcc7942_2454,2532100,2533374,0,16.06823529
637800903,Synpcc7942_2455,2533536,2534168,1,12.32543444
637800905,Synpcc7942_2456,2534175,2535125,1,6.561514196
637800906,Synpcc7942_2457,2535240,2536118,1,7.547212742
637800907,Synpcc7942_2458,2536184,2538358,1,5.268045977
637800908,Synpcc7942_2459,2538622,2539710,1,10.6620753
637800909,Synpcc7942_2460,2539907,2541181,0,13.10117647
637800910,Synpcc7942_2461,2541304,2542737,0,4.661087866
637800911,Synpcc7942_2462,2542826,2544106,0,6.590163934
637800912,Synpcc7942_2463,2544118,2545371,0,29.74800638
637800913,Synpcc7942_2464,2545468,2546166,0,5.231759657
637800914,Synpcc7942_2465,2546335,2546586,0,59.01587302
637800915,Synpcc7942_2466,2546850,2547557,1,8.365819209
637800916,Synpcc7942_2467,2547577,2548443,0,3.061130334
637800917,Synpcc7942_2468,2548622,2550526,1,403.8519685
637800918,Synpcc7942_2469,2550704,2551474,1,14.22438392
637800919,Synpcc7942_2470,2551697,2552464,1,9.126302083
637800920,Synpcc7942_2471,2552611,2553252,1,10.07009346
637800921,Synpcc7942_2472,2553267,2554823,1,10.23635196
637800922,Synpcc7942_2473,2555003,2556391,1,20.09287257
637800923,Synpcc7942_2474,2556447,2556608,1,20.01234568
637800924,Synpcc7942_2475,2556692,2558116,1,6.8
637800925,Synpcc7942_2476,2558256,2558591,1,31.35119048
637800926,Synpcc7942_2477,2558588,2559484,0,23.2541806
637800927,Synpcc7942_2478,2559500,2559874,0,25.00266667
637800928,Synpcc7942_2479,2560375,2560941,1,16.04409171
637800929,Synpcc7942_2480,2560946,2561848,0,9.018826135
637800930,Synpcc7942_2481,2561836,2563068,0,26.24736415
637800931,Synpcc7942_2482,2563111,2563704,0,63.57407407
637800932,Synpcc7942_2483,2563680,2565164,0,61.23367003
637800933,Synpcc7942_2484,2565297,2565989,0,14.84992785
637800934,Synpcc7942_2485,2566135,2566728,0,20.76094276
637800935,Synpcc7942_2486,2566725,2568305,0,24.60784314
637800936,Synpcc7942_2487,2568613,2568831,1,22.39269406
637800937,Synpcc7942_2488,2568903,2569511,1,8.844006568
637800938,Synpcc7942_2489,2569594,2569869,1,1.880434783
637800939,Synpcc7942_2490,2569964,2570884,0,1.770901194
637800940,Synpcc7942_2491,2571012,2572949,1,12.41589267
637800941,Synpcc7942_2492,2573355,2574068,0,1.854341737
637800942,Synpcc7942_2493,2574061,2574822,0,1.632545932
637800943,Synpcc7942_2494,2574819,2575742,0,3.194805195
637800944,Synpcc7942_2495,2575746,2576687,0,3.661358811
637800945,Synpcc7942_2496,2576687,2577886,0,10.37083333
637800946,Synpcc7942_2497,2577916,2578371,0,28.39254386
637800947,Synpcc7942_2498,2578471,2579715,0,13.42650602
637800948,Synpcc7942_2499,2579715,2581055,0,12.27367636
637800949,Synpcc7942_2500,2581096,2581716,0,12.46376812
637800950,Synpcc7942_2501,2581939,2583003,1,56.04225352
637800951,Synpcc7942_2502,2583000,2584313,0,3.296803653
637800952,Synpcc7942_2503,2584495,2585460,0,34.626294
637800953,Synpcc7942_2504,2585668,2586072,0,4.479012346
637800954,Synpcc7942_2505,2586130,2586786,1,0.759512938
637800955,Synpcc7942_2506,2586799,2587497,0,48.79828326
637800956,Synpcc7942_2507,2587537,2587797,0,78.02681992
637800957,Synpcc7942_2508,2588028,2589224,1,6.842940685
637800958,Synpcc7942_2509,2589234,2589887,1,7.489296636
637800959,Synpcc7942_2510,2589959,2590171,1,40.98591549
637800960,Synpcc7942_2511,2590256,2590759,0,11.46626984
637800961,Synpcc7942_2512,2590765,2592123,0,14.10228109
637800962,Synpcc7942_2513,2592285,2593169,1,15.67231638
637800963,Synpcc7942_2514,2593241,2594158,1,7.038126362
637800964,Synpcc7942_2515,2594192,2596459,0,1.451499118
637800965,Synpcc7942_2516,2596719,2596958,0,7.741666667
637800966,Synpcc7942_2517,2597031,2597729,0,6.52074392
637800967,Synpcc7942_2518,2597751,2599148,0,11.27181688
637800968,Synpcc7942_2519,2599191,2601896,0,3.097560976
637800969,Synpcc7942_2520,2601979,2602689,0,6.144866385
637800970,Synpcc7942_2521,2602698,2604026,0,6.484574868
637800971,Synpcc7942_2522,2604084,2605010,0,4.086299892
637800972,Synpcc7942_2523,2605009,2605266,1,26.74806202
637800973,Synpcc7942_2524,2605278,2606702,1,26.13403509
637800974,Synpcc7942_2525,2606782,2607516,1,36.77006803
637800975,Synpcc7942_2526,2607529,2608878,1,43.64740741
637800976,Synpcc7942_2527,2608875,2609717,1,6.90628707
637800978,Synpcc7942_2528,2609741,2610427,1,2
637800979,Synpcc7942_2529,2610753,2611037,0,20.27368421
637800980,Synpcc7942_2530,2611383,2612138,1,72.71825397
637800981,Synpcc7942_2531,2612241,2612906,1,58.87687688
637800982,Synpcc7942_2532,2612990,2613889,0,7.392222222
637800983,Synpcc7942_2533,2613998,2614378,1,7.721784777
637800984,Synpcc7942_2534,2614395,2615660,0,9.879146919
637800985,Synpcc7942_2535,2615811,2619110,1,4.7
637800986,Synpcc7942_2536,2619093,2619626,0,19.09737828
637800987,Synpcc7942_2537,2619632,2620231,0,37.89
637800988,Synpcc7942_2538,2620274,2620960,0,40.22561863
637800989,Synpcc7942_2539,2621102,2621647,0,4.972527473
637800990,Synpcc7942_2540,2621837,2622298,0,5.904761905
637800991,Synpcc7942_2541,2622353,2622766,1,105.1376812
637800992,Synpcc7942_2542,2623378,2623725,0,3.620689655
637800993,Synpcc7942_2543,2623742,2624449,0,6.543785311
637800994,Synpcc7942_2544,2624479,2624868,0,0.761538462
637800995,Synpcc7942_2545,2624982,2626160,1,5.730279898
637800996,Synpcc7942_2546,2626237,2626956,1,6.059722222
637800997,Synpcc7942_2547,2627005,2627325,1,26.1152648
637800998,Synpcc7942_2548,2627423,2628031,1,18.45320197
637800999,Synpcc7942_2549,2628104,2628358,0,0.725490196
637801000,Synpcc7942_2550,2628487,2629560,1,2.183426443
637801001,Synpcc7942_2551,2629750,2632062,0,2.006052745
637801002,Synpcc7942_2552,2632134,2632862,0,3.238683128
637801003,Synpcc7942_2553,2632863,2633201,0,8.501474926
637801004,Synpcc7942_2554,2633189,2633647,0,24.44662309
637801005,Synpcc7942_2555,2633656,2635086,0,8.197763802
637801006,Synpcc7942_2556,2635096,2635650,0,9.345945946
637801007,Synpcc7942_2557,2635638,2636354,0,10.33054393
637801008,Synpcc7942_2558,2636518,2637684,1,1.037703513
637801009,Synpcc7942_2559,2637730,2638188,0,107.8823529
637801010,Synpcc7942_2560,2638476,2639036,1,2.007130125
637801011,Synpcc7942_2561,2639146,2639982,0,61.53405018
637801012,Synpcc7942_2562,2640073,2641302,1,3.765853659
637801013,Synpcc7942_2563,2641349,2644351,1,1.588078588
637801014,Synpcc7942_2564,2644317,2644793,0,19.36897275
637801015,Synpcc7942_2565,2644835,2645392,0,22.48566308
637801016,Synpcc7942_2566,2645522,2646619,1,20.88979964
637801017,Synpcc7942_2567,2646633,2647616,1,3.818089431
637801018,Synpcc7942_2568,2647628,2648101,0,9.843881857
637801019,Synpcc7942_2569,2648098,2648820,0,6.190871369
637801020,Synpcc7942_2570,2648824,2650032,0,8.565756824
637801021,Synpcc7942_2571,2650102,2651979,1,8.036741214
637801022,Synpcc7942_2572,2652060,2652377,0,53.31132075
637801023,Synpcc7942_2573,2652516,2653346,0,3.910950662
637801024,Synpcc7942_2574,2653347,2654102,0,5.328042328
637801025,Synpcc7942_2575,2654163,2655104,1,1.799363057
637801029,Synpcc7942_2576,2660596,2662110,0,5.345214521
637801030,Synpcc7942_2577,2662169,2663092,0,5.583333333
637801031,Synpcc7942_2578,2663093,2663566,0,14.1835443
637801032,Synpcc7942_2579,2663566,2664450,0,11.95028249
637801033,Synpcc7942_2580,2664460,2666709,0,15.76311111
637801034,Synpcc7942_2581,2667018,2667386,1,8.601626016
637801035,Synpcc7942_2582,2667390,2668211,1,3.609489051
637801036,Synpcc7942_2583,2668299,2668931,1,28.22590837
637801037,Synpcc7942_2584,2668941,2669705,1,8.677124183
637801038,Synpcc7942_2585,2669713,2670228,0,3.653100775
637801040,Synpcc7942_2586,2670355,2670792,1,3.378995434
637801041,Synpcc7942_2587,2670866,2671393,0,3.145833333
637801042,Synpcc7942_2588,2671412,2672932,0,6.493096647
637801043,Synpcc7942_2589,2673063,2673848,1,13.9783715
637801044,Synpcc7942_2590,2674093,2674608,1,14.73449612
637801045,Synpcc7942_2591,2674605,2675273,1,9.448430493
637801046,Synpcc7942_2592,2675317,2675925,0,3.019704433
637801047,Synpcc7942_2593,2676025,2676561,1,50.87709497
637801048,Synpcc7942_2594,2676760,2677371,1,17.17810458
637801049,Synpcc7942_2595,2677378,2678808,1,4.377358491
637801050,Synpcc7942_2596,2678860,2679921,1,29.01789077
637801051,Synpcc7942_2597,2679934,2680413,1,8.26875
637801052,Synpcc7942_2598,2680410,2681486,0,3.955431755
637801053,Synpcc7942_2599,2681486,2681839,0,4.036723164
637801054,Synpcc7942_2600,2681983,2682813,0,3.67990373
637801055,Synpcc7942_2601,2682899,2683813,0,4.45136612
637801056,Synpcc7942_2602,2684044,2684991,1,6.208860759
637801057,Synpcc7942_2603,2685051,2686676,1,6.043050431
637801058,Synpcc7942_2604,2686728,2687315,1,6.598639456
637801059,Synpcc7942_2605,2687378,2688034,0,29.3957382
637801060,Synpcc7942_2606,2688305,2690119,0,13.79669421
637801061,Synpcc7942_2607,2690206,2691003,0,1.822055138
637801062,Synpcc7942_2608,2691104,2691424,1,23.65109034
637801063,Synpcc7942_2609,2691626,2692156,1,31.28248588
637801064,Synpcc7942_2610,2692153,2692950,0,4.948621554
637801065,Synpcc7942_2611,2692993,2693757,0,6.20130719
637801066,Synpcc7942_2612,2693828,2694928,1,20.08174387
637801067,Synpcc7942_2613,2695049,2695870,0,9.620437956
640711016,,87725,87796,0,440431.4444
640711017,,121282,121352,1,17507.05634
640711018,,123940,124013,1,140.4054054
640711019,,166532,166608,1,931642.9351
640711020,,219927,220000,1,11994.17568
640711021,,288160,288232,0,7359.712329
640711022,,424911,424984,0,5673.621622
640711023,,555218,555288,1,64633.15493
640711024,,568589,570078,1,0
640711025,,570240,570316,1,0
640711026,,570347,570422,1,0
640711027,,570624,573501,1,0
640711028,,573572,573686,1,0
640711029,,587716,587787,1,131531.0972
640711030,,620372,620443,1,397862.3472
640711031,,673441,673512,1,86758.93056
640711032,,709609,709692,0,222141.5
640711033,,711226,711312,1,25894.8046
640711034,,908331,908402,1,44259.41667
640711035,,923151,923235,1,133490.6706
640711036,,923243,923317,1,146453.4267
640711037,,989340,989730,0,33128.22506
640711038,,1170702,1170775,0,158312.8514
640711039,,1174969,1175042,1,22847.67568
640711040,,1248477,1248551,0,93398.46667
640711041,,1421238,1421319,0,144548.7561
640711042,,1496904,1496975,1,130529.5278
640711043,,1557246,1557317,1,100069
640711044,,1622798,1622869,0,64636.59722
640711045,,1712986,1713297,1,3532.137821
640711046,,2025281,2025365,1,34191.32941
640711047,,2085452,2085523,0,130594.125
640711048,,2196083,2196155,1,861677.3562
640711049,,2281200,2281288,0,146895.9438
640711050,,2309655,2309726,0,388105.125
640711051,,2318309,2318381,1,116222.3425
640711052,,2343582,2343657,1,30334.47368
640711053,,2379460,2379533,0,241566.3514
640711054,,2433493,2433568,1,34465.56579
640711055,,2447896,2447996,0,98008.86139
640711056,,2478513,2478585,1,274463.6986
640711057,,2513976,2514057,1,112057.3659
640711058,,2538396,2538482,1,79192.28736
640711059,,2596584,2596656,1,223213.5205
640711060,,2622812,2622884,1,118762.1918
640711061,,2623091,2623164,1,323236.0676
640711062,,2655235,2655349,0,0
640711063,,2655420,2658297,0,0
640711064,,2658499,2658574,0,0
640711065,,2658605,2658681,0,0
640711066,,2658843,2660332,0,0
640711067,,2666838,2666924,0,74615.63218
640711068,,2676606,2676678,0,13661.09589
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
